source,job_title,company_name,job_location,job_type,category,salary_min,salary_max,salary_avg,salary_range,salary_currency,experience_required,education_required,skills_required,job_description
Khmer24,Production Supervisor,Manhao Garment,Remote,Full-time,Manufacturing,,,,,,4,bachelor,teamwork; quality control; khmer; safety; physical fitness; inventory; machine operation,"We are looking for a talented Production Supervisor to join our team at Manhao Garment. The candidate will be responsible for contributing to our manufacturing operations in Remote. Required skills include: teamwork, quality control, khmer. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Software Developer,Smartaxiom,Phnom Penh,Internship,Technology & It,454.0,5169.0,2811.5,4715.0,USD,0,high school,api development; mongodb; git,"We are looking for a talented Software Developer to join our team at SmartAxiom. The candidate will be responsible for contributing to our technology & it operations in Phnom Penh. This is an internship opportunity suitable for fresh graduates. Required skills include: api development, mongodb, git. No experience required — training provided. Education: High School degree or equivalent preferred."
BongThom,Investment Analyst,Canadia Bank,Kampot,Contract,Banking & Finance,,,,,,6,master,credit analysis; khmer; english,"We are looking for a talented Investment Analyst to join our team at Canadia Bank. The candidate will be responsible for contributing to our banking & finance operations in Kampot. Required skills include: credit analysis, khmer, english. Minimum 6 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
Khmer24,Mobile App Developer,Morakot Technology,Kampot,Full-time,Technology & It,459.76,7235.12,3847.44,6775.36,USD,0,bachelor,aws; mongodb; java; python; react,"We are looking for a talented Mobile App Developer to join our team at Morakot Technology. The candidate will be responsible for contributing to our technology & it operations in Kampot. Required skills include: aws, mongodb, java. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
Khmer24,Technical Support Agent,Metfone,Sihanoukville,Full-time,Customer Service,157.0,1020.0,588.5,863.0,USD,1,bachelor,patience; data entry; communication; khmer; english; empathy; customer service,"We are looking for a talented Technical Support Agent to join our team at Metfone. The candidate will be responsible for contributing to our customer service operations in Sihanoukville. Required skills include: patience, data entry, communication. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Tour Guide,Rosewood Phnom Penh,Phnom Penh,Contract,Hospitality & Tourism,291.0,3700.0,1995.5,3409.0,USD,0,high school,f&b service; khmer,"We are looking for a talented Tour Guide to join our team at Rosewood Phnom Penh. The candidate will be responsible for contributing to our hospitality & tourism operations in Phnom Penh. Required skills include: f&b service, khmer. No experience required — training provided. Education: High School degree or equivalent preferred."
KhmerOnline,Frontend Developer,Anz Royal,Phnom Penh,Full-time,Technology & It,734.0,6925.0,3829.5,6191.0,USD,3,bachelor,flutter; aws; linux; react; python; git,"We are looking for a talented Frontend Developer to join our team at ANZ Royal. The candidate will be responsible for contributing to our technology & it operations in Phnom Penh. Required skills include: flutter, aws, linux. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Academic Coordinator,Ace Cambodia,Phnom Penh,Full-time,Education & Training,186.0,2996.0,1591.0,2810.0,USD,1,high school,khmer; patience; e-learning; reporting,"We are looking for a talented Academic Coordinator to join our team at ACE Cambodia. The candidate will be responsible for contributing to our education & training operations in Phnom Penh. Required skills include: khmer, patience, e-learning. Minimum 1 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
Khmer24,Housekeeping Staff,Sodexo Cambodia,Siem Reap,Full-time,Cleaning & Maintenance,99.0,254.0,176.5,155.0,USD,0,high school,time management; attention to detail; teamwork; khmer,"We are looking for a talented Housekeeping Staff to join our team at Sodexo Cambodia. The candidate will be responsible for contributing to our cleaning & maintenance operations in Siem Reap. Required skills include: time management, attention to detail, teamwork. No experience required — training provided. Education: High School degree or equivalent preferred."
BongThom,Restaurant Supervisor,Viva Restaurant,Remote,Internship,Food & Beverage,163.0,875.0,519.0,712.0,USD,0,bachelor,physical fitness; khmer; customer service; hygiene; english; teamwork,"We are looking for a talented Restaurant Supervisor to join our team at Viva Restaurant. The candidate will be responsible for contributing to our food & beverage operations in Remote. This is an internship opportunity suitable for fresh graduates. Required skills include: physical fitness, khmer, customer service. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
CamHR,Bookkeeper,Deloitte Cambodia,Phnom Penh,Full-time,Accounting & Audit,419.0,3322.0,1870.5,2903.0,USD,1,bachelor,attention to detail; english; financial reporting; erp; excel,"We are looking for a talented Bookkeeper to join our team at Deloitte Cambodia. The candidate will be responsible for contributing to our accounting & audit operations in Phnom Penh. Required skills include: attention to detail, english, financial reporting. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Customer Service Representative,Agoda Cambodia,Sihanoukville,Contract,Customer Service,,,,,,0,high school,english; problem solving; patience; crm; khmer; ms office; customer service; data entry,"We are looking for a talented Customer Service Representative to join our team at Agoda Cambodia. The candidate will be responsible for contributing to our customer service operations in Sihanoukville. Required skills include: english, problem solving, patience. No experience required — training provided. Education: High School degree or equivalent preferred."
KhmerOnline,Financial Analyst,Amk Microfinance,Phnom Penh,Part-time,Banking & Finance,481.0,3506.0,1993.5,3025.0,USD,0,bachelor,sql; bloomberg,"We are looking for a talented Financial Analyst to join our team at AMK Microfinance. The candidate will be responsible for contributing to our banking & finance operations in Phnom Penh. Required skills include: sql, bloomberg. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
Khmer24,Travel Consultant,Rosewood Phnom Penh,Remote,Full-time,Hospitality & Tourism,400.0,3829.0,2114.5,3429.0,USD,4,bachelor,chinese; f&b service; event management; communication; hotel management,"We are looking for a talented Travel Consultant to join our team at Rosewood Phnom Penh. The candidate will be responsible for contributing to our hospitality & tourism operations in Remote. Required skills include: chinese, f&b service, event management. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Mortgage Advisor,Knight Frank Cambodia,Phnom Penh,Internship,Real Estate,,,,,,0,bachelor,negotiation; market research; networking,"We are looking for a talented Mortgage Advisor to join our team at Knight Frank Cambodia. The candidate will be responsible for contributing to our real estate operations in Phnom Penh. This is an internship opportunity suitable for fresh graduates. Required skills include: negotiation, market research, networking. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
Khmer24,Supply Chain Analyst,Toll Group,Kratié,Full-time,Logistics & Transport,,,,,,0,bachelor,inventory; erp; excel; khmer; english; logistics,"We are looking for a talented Supply Chain Analyst to join our team at Toll Group. The candidate will be responsible for contributing to our logistics & transport operations in Kratié. Required skills include: inventory, erp, excel. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
